Index	Lat			Lon			Icon	Name	Description	Notes	URL	Link Text	Altitude (m)	Distance (km)	Speed (m/s)	Course (°)	Time	HDOP	VDOP	PDOP	Satellites	Fix
2448	49.512543	N	49° 30.752600' N	15.850707	E	15° 51.042400' E					""		594.600000	8.031626	5.333889	323.350006	44297.569977	0.730000	1.090000	1.310000	14	dgps
2449	49.512585	N	49° 30.755100' N	15.850665	E	15° 51.039900' E					""		594.500000	8.037156	5.825555	323.299988	44297.569988	0.730000	1.090000	1.310000	14	dgps
2450	49.512628	N	49° 30.757700' N	15.850620	E	15° 51.037200' E					""		594.500000	8.042974	5.529444	325.209991	44297.570000	0.730000	1.090000	1.310000	14	dgps
2451	49.512673	N	49° 30.760400' N	15.850577	E	15° 51.034600' E					""		594.800000	8.048882	5.185278	325.230011	44297.570012	0.730000	1.090000	1.310000	14	dgps
2452	49.512717	N	49° 30.763000' N	15.850538	E	15° 51.032300' E					""		595.200000	8.054445	5.200833	330.320007	44297.570023	0.730000	1.090000	1.310000	14	dgps
2453	49.512765	N	49° 30.765900' N	15.850500	E	15° 51.030000' E					""		595.800000	8.060496	5.870000	334.799988	44297.570035	0.710000	0.740000	1.020000	14	dgps
2454	49.512813	N	49° 30.768800' N	15.850467	E	15° 51.028000' E					""		596.200000	8.066392	5.764167	340.779999	44297.570046	0.730000	1.090000	1.310000	14	dgps
2455	49.512865	N	49° 30.771900' N	15.850438	E	15° 51.026300' E					""		596.400000	8.072497	5.728055	343.029999	44297.570058	0.710000	0.740000	1.020000	14	dgps
2456	49.512915	N	49° 30.774900' N	15.850415	E	15° 51.024900' E					""		596.800000	8.078313	5.540555	345.869995	44297.570069	0.730000	1.090000	1.310000	14	dgps
2457	49.512970	N	49° 30.778200' N	15.850395	E	15° 51.023700' E					""		597.600000	8.084604	5.343611	352.859985	44297.570081	0.730000	1.090000	1.310000	14	dgps
2458	49.513020	N	49° 30.781200' N	15.850390	E	15° 51.023400' E					""		597.900000	8.090181	5.340556	358.549988	44297.570093	0.730000	1.090000	1.310000	14	dgps
2459	49.513073	N	49° 30.784400' N	15.850390	E	15° 51.023400' E					""		598.400000	8.096118	5.222500	1.380000	44297.570104	0.730000	1.090000	1.310000	14	dgps
2460	49.513123	N	49° 30.787400' N	15.850397	E	15° 51.023800' E					""		598.500000	8.101705	5.087222	2.360000	44297.570116	0.730000	1.090000	1.310000	14	dgps
2461	49.513170	N	49° 30.790200' N	15.850408	E	15° 51.024500' E					""		598.600000	8.106968	5.058055	8.020000	44297.570127	0.730000	1.090000	1.310000	14	dgps
2462	49.513218	N	49° 30.793100' N	15.850418	E	15° 51.025100' E					""		598.600000	8.112397	5.053889	4.380000	44297.570139	0.730000	1.090000	1.310000	14	dgps
2463	49.513270	N	49° 30.796200' N	15.850422	E	15° 51.025300' E					""		599.200000	8.118153	5.266667	3.840000	44297.570150	0.730000	1.090000	1.310000	14	dgps
2464	49.513323	N	49° 30.799400' N	15.850427	E	15° 51.025600' E					""		599.500000	8.124101	5.528889	2.960000	44297.570162	0.730000	1.090000	1.310000	14	dgps
2465	49.513377	N	49° 30.802600' N	15.850428	E	15° 51.025700' E					""		599.400000	8.130040	5.721944	4.350000	44297.570174	0.730000	1.090000	1.310000	14	dgps
2466	49.513428	N	49° 30.805700' N	15.850437	E	15° 51.026200' E					""		599.100000	8.135823	5.581666	3.700000	44297.570185	0.730000	1.090000	1.310000	14	dgps
2467	49.513485	N	49° 30.809100' N	15.850443	E	15° 51.026600' E					""		599.100000	8.142149	5.595000	1.570000	44297.570197	0.860000	1.330000	1.590000	13	dgps
2468	49.513538	N	49° 30.812300' N	15.850443	E	15° 51.026600' E					""		598.900000	8.148086	5.564445	356.519989	44297.570208	0.730000	1.090000	1.310000	14	dgps
2469	49.513583	N	49° 30.815000' N	15.850430	E	15° 51.025800' E					""		598.400000	8.153187	5.338889	343.179993	44297.570220	0.730000	1.090000	1.310000	14	dgps
2470	49.513625	N	49° 30.817500' N	15.850400	E	15° 51.024000' E					""		597.700000	8.158307	5.488889	327.649994	44297.570231	0.730000	1.090000	1.310000	14	dgps
2471	49.513662	N	49° 30.819700' N	15.850345	E	15° 51.020700' E					""		597.000000	8.164005	5.695000	307.630005	44297.570243	0.730000	1.090000	1.310000	14	dgps
2472	49.513683	N	49° 30.821000' N	15.850275	E	15° 51.016500' E					""		596.200000	8.169610	5.535000	289.920013	44297.570255	0.730000	1.090000	1.310000	14	dgps
2473	49.513688	N	49° 30.821300' N	15.850195	E	15° 51.011700' E					""		595.300000	8.175419	5.526111	271.660004	44297.570266	0.730000	1.090000	1.310000	14	dgps
2474	49.513682	N	49° 30.820900' N	15.850108	E	15° 51.006500' E					""		595.000000	8.181726	5.805555	260.989990	44297.570278	0.730000	1.090000	1.310000	14	dgps
2475	49.513673	N	49° 30.820400' N	15.850030	E	15° 51.001800' E					""		594.700000	8.187464	5.451111	262.959991	44297.570289	0.730000	1.090000	1.310000	14	dgps
2476	49.513670	N	49° 30.820200' N	15.849957	E	15° 50.997400' E					""		594.300000	8.192777	5.239722	267.179993	44297.570301	0.730000	1.090000	1.310000	14	dgps
2477	49.513668	N	49° 30.820100' N	15.849883	E	15° 50.993000' E					""		593.900000	8.198080	5.358889	266.920013	44297.570313	0.730000	1.090000	1.310000	14	dgps
2478	49.513665	N	49° 30.819900' N	15.849808	E	15° 50.988500' E					""		593.800000	8.203514	5.644722	264.350006	44297.570324	0.730000	1.090000	1.320000	14	dgps
2479	49.513662	N	49° 30.819700' N	15.849727	E	15° 50.983600' E					""		593.900000	8.209428	5.669167	265.619995	44297.570336	0.730000	1.090000	1.320000	14	dgps
2480	49.513657	N	49° 30.819400' N	15.849645	E	15° 50.978700' E					""		593.400000	8.215357	5.630556	265.519989	44297.570347	0.730000	1.090000	1.320000	14	dgps
2481	49.513650	N	49° 30.819000' N	15.849568	E	15° 50.974100' E					""		592.800000	8.220947	5.449167	264.959991	44297.570359	0.730000	1.090000	1.320000	14	dgps
2482	49.513645	N	49° 30.818700' N	15.849492	E	15° 50.969500' E					""		592.300000	8.226516	5.287500	265.570007	44297.570370	0.730000	1.090000	1.320000	14	dgps
2483	49.513640	N	49° 30.818400' N	15.849417	E	15° 50.965000' E					""		591.700000	8.231965	5.417778	266.339996	44297.570382	0.730000	1.090000	1.320000	14	dgps
2484	49.513635	N	49° 30.818100' N	15.849333	E	15° 50.960000' E					""		591.200000	8.238014	5.723611	264.549988	44297.570394	0.730000	1.090000	1.320000	14	dgps
2485	49.513632	N	49° 30.817900' N	15.849250	E	15° 50.955000' E					""		590.800000	8.244049	6.131389	263.739990	44297.570405	0.730000	1.090000	1.320000	14	dgps
2486	49.513627	N	49° 30.817600' N	15.849167	E	15° 50.950000' E					""		590.400000	8.250097	5.991944	264.880005	44297.570417	0.730000	1.090000	1.320000	14	dgps
2487	49.513620	N	49° 30.817200' N	15.849088	E	15° 50.945300' E					""		589.800000	8.255807	5.450278	264.670013	44297.570428	0.730000	1.090000	1.320000	14	dgps
2488	49.513617	N	49° 30.817000' N	15.849010	E	15° 50.940600' E					""		589.800000	8.261481	5.412500	264.649994	44297.570440	0.730000	1.090000	1.320000	14	dgps
2489	49.513613	N	49° 30.816800' N	15.848927	E	15° 50.935600' E					""		590.100000	8.267515	5.916111	266.549988	44297.570451	0.730000	1.090000	1.320000	14	dgps
2490	49.513610	N	49° 30.816600' N	15.848842	E	15° 50.930500' E					""		589.800000	8.273670	6.123055	265.049988	44297.570463	0.730000	1.090000	1.320000	14	dgps
2491	49.513607	N	49° 30.816400' N	15.848757	E	15° 50.925400' E					""		590.000000	8.279825	5.863333	263.649994	44297.570475	0.730000	1.090000	1.320000	14	dgps
2492	49.513603	N	49° 30.816200' N	15.848680	E	15° 50.920800' E					""		590.400000	8.285378	5.628889	263.660004	44297.570486	0.730000	1.090000	1.320000	14	dgps
2493	49.513600	N	49° 30.816000' N	15.848610	E	15° 50.916600' E					""		590.600000	8.290451	5.438056	264.059998	44297.570498	0.730000	1.090000	1.320000	14	dgps
2494	49.513597	N	49° 30.815800' N	15.848540	E	15° 50.912400' E					""		590.300000	8.295524	5.092778	265.630005	44297.570509	0.730000	1.090000	1.320000	14	dgps
2495	49.513592	N	49° 30.815500' N	15.848463	E	15° 50.907800' E					""		590.900000	8.301093	5.471944	266.700012	44297.570521	0.710000	0.740000	1.020000	14	dgps
2496	49.513590	N	49° 30.815400' N	15.848388	E	15° 50.903300' E					""		591.400000	8.306517	5.282222	264.369995	44297.570532	0.730000	1.090000	1.320000	14	dgps
2497	49.513585	N	49° 30.815100' N	15.848317	E	15° 50.899000' E					""		591.400000	8.311727	5.020833	265.149994	44297.570544	0.730000	1.090000	1.320000	14	dgps
2498	49.513582	N	49° 30.814900' N	15.848247	E	15° 50.894800' E					""		591.500000	8.316800	5.209722	265.459991	44297.570556	0.730000	1.090000	1.320000	14	dgps
2499	49.513580	N	49° 30.814800' N	15.848173	E	15° 50.890400' E					""		591.600000	8.322103	5.232222	264.549988	44297.570567	0.710000	0.740000	1.020000	14	dgps
2500	49.513577	N	49° 30.814600' N	15.848102	E	15° 50.886100' E					""		591.700000	8.327296	5.379722	264.070007	44297.570579	0.730000	1.090000	1.320000	14	dgps
2501	49.513575	N	49° 30.814500' N	15.848033	E	15° 50.882000' E					""		591.700000	8.332239	4.782778	270.410004	44297.570590	0.730000	1.090000	1.320000	14	dgps
2502	49.513575	N	49° 30.814500' N	15.847968	E	15° 50.878100' E					""		591.600000	8.336937	4.896667	264.630005	44297.570602	0.730000	1.090000	1.320000	14	dgps
2503	49.513568	N	49° 30.814100' N	15.847900	E	15° 50.874000' E					""		591.300000	8.341931	5.316111	261.799988	44297.570613	0.730000	1.090000	1.320000	14	dgps
2504	49.513562	N	49° 30.813700' N	15.847828	E	15° 50.869700' E					""		591.100000	8.347164	5.436666	260.549988	44297.570625	0.730000	1.100000	1.320000	14	dgps
2505	49.513552	N	49° 30.813100' N	15.847758	E	15° 50.865500' E					""		590.700000	8.352344	5.420556	260.609985	44297.570637	0.730000	1.100000	1.320000	14	dgps
2506	49.513535	N	49° 30.812100' N	15.847687	E	15° 50.861200' E					""		590.200000	8.357846	5.518333	255.809998	44297.570648	0.730000	1.100000	1.320000	14	dgps
2507	49.513522	N	49° 30.811300' N	15.847612	E	15° 50.856700' E					""		589.800000	8.363466	5.345278	255.960007	44297.570660	0.730000	1.100000	1.320000	14	dgps
2508	49.513513	N	49° 30.810800' N	15.847540	E	15° 50.852400' E					""		589.800000	8.368728	5.376111	257.470001	44297.570671	0.730000	1.100000	1.320000	14	dgps
2509	49.513502	N	49° 30.810100' N	15.847470	E	15° 50.848200' E					""		589.500000	8.373952	5.228055	253.679993	44297.570683	0.730000	1.100000	1.320000	14	dgps
2510	49.513497	N	49° 30.809800' N	15.847405	E	15° 50.844300' E					""		589.800000	8.378683	5.228333	256.230011	44297.570694	0.730000	1.100000	1.320000	14	dgps
2511	49.513485	N	49° 30.809100' N	15.847333	E	15° 50.840000' E					""		589.000000	8.384023	5.425000	253.789993	44297.570706	0.730000	1.100000	1.320000	14	dgps
2512	49.513478	N	49° 30.808700' N	15.847262	E	15° 50.835700' E					""		588.800000	8.389255	5.261667	258.899994	44297.570718	0.730000	1.100000	1.320000	14	dgps
2513	49.513473	N	49° 30.808400' N	15.847193	E	15° 50.831600' E					""		589.700000	8.394226	5.439445	257.790009	44297.570729	0.730000	1.100000	1.320000	14	dgps
2514	49.513465	N	49° 30.807900' N	15.847120	E	15° 50.827200' E					""		590.000000	8.399606	5.308611	258.079987	44297.570741	0.730000	1.100000	1.320000	14	dgps
2515	49.513457	N	49° 30.807400' N	15.847045	E	15° 50.822700' E					""		590.000000	8.405106	5.391667	261.160004	44297.570752	0.730000	1.100000	1.320000	14	dgps
2516	49.513453	N	49° 30.807200' N	15.846968	E	15° 50.818100' E					""		590.100000	8.410660	5.248055	269.959991	44297.570764	0.730000	1.100000	1.320000	14	dgps
2517	49.513458	N	49° 30.807500' N	15.846890	E	15° 50.813400' E					""		590.600000	8.416348	5.223055	280.470001	44297.570775	0.730000	1.100000	1.320000	14	dgps
2518	49.513478	N	49° 30.808700' N	15.846812	E	15° 50.808700' E					""		591.500000	8.422432	5.567500	299.510010	44297.570787	0.730000	1.100000	1.320000	14	dgps
2519	49.513508	N	49° 30.810500' N	15.846753	E	15° 50.805200' E					""		592.100000	8.427811	4.685555	319.179993	44297.570799	0.730000	1.100000	1.320000	14	dgps
2520	49.513550	N	49° 30.813000' N	15.846723	E	15° 50.803400' E					""		592.900000	8.432931	5.019722	348.089996	44297.570810	0.730000	1.100000	1.320000	14	dgps
2521	49.513600	N	49° 30.816000' N	15.846720	E	15° 50.803200' E					""		593.100000	8.438502	5.340278	1.280000	44297.570822	0.730000	1.100000	1.320000	14	dgps
2522	49.513650	N	49° 30.819000' N	15.846725	E	15° 50.803500' E					""		593.400000	8.444080	5.015278	5.870000	44297.570833	0.730000	1.100000	1.320000	14	dgps
2523	49.513697	N	49° 30.821800' N	15.846738	E	15° 50.804300' E					""		594.100000	8.449363	4.674167	12.170000	44297.570845	0.730000	1.100000	1.320000	14	dgps
2524	49.513745	N	49° 30.824700' N	15.846752	E	15° 50.805100' E					""		594.600000	8.454829	5.408333	11.380000	44297.570856	0.730000	1.100000	1.320000	14	dgps
2525	49.513793	N	49° 30.827600' N	15.846765	E	15° 50.805900' E					""		594.900000	8.460295	5.141944	10.860000	44297.570868	0.730000	1.100000	1.320000	14	dgps
2526	49.513840	N	49° 30.830400' N	15.846778	E	15° 50.806700' E					""		595.200000	8.465579	5.108056	9.460000	44297.570880	0.730000	1.100000	1.320000	14	dgps
2527	49.513887	N	49° 30.833200' N	15.846793	E	15° 50.807600' E					""		595.500000	8.470886	5.290555	11.850000	44297.570891	0.730000	1.100000	1.320000	14	dgps
2528	49.513935	N	49° 30.836100' N	15.846808	E	15° 50.808500' E					""		595.700000	8.476374	5.291389	11.850000	44297.570903	0.730000	1.100000	1.320000	14	dgps
2529	49.513982	N	49° 30.838900' N	15.846822	E	15° 50.809300' E					""		595.900000	8.481658	4.987500	12.580000	44297.570914	0.730000	1.100000	1.320000	14	dgps
2530	49.514025	N	49° 30.841500' N	15.846837	E	15° 50.810200' E					""		596.100000	8.486602	4.994722	9.540000	44297.570926	0.730000	1.100000	1.320000	14	dgps
2531	49.514065	N	49° 30.843900' N	15.846848	E	15° 50.810900' E					""		596.100000	8.491134	4.662500	11.260000	44297.570938	0.730000	1.100000	1.320000	14	dgps
2532	49.514107	N	49° 30.846400' N	15.846862	E	15° 50.811700' E					""		596.100000	8.495871	4.983056	11.690000	44297.570949	0.730000	1.100000	1.320000	14	dgps
2533	49.514152	N	49° 30.849100' N	15.846875	E	15° 50.812500' E					""		596.200000	8.500972	4.971111	11.430000	44297.570961	0.730000	1.100000	1.320000	14	dgps
2534	49.514193	N	49° 30.851600' N	15.846887	E	15° 50.813200' E					""		596.300000	8.505687	4.835834	9.890000	44297.570972	0.730000	1.100000	1.320000	14	dgps
2535	49.514233	N	49° 30.854000' N	15.846895	E	15° 50.813700' E					""		596.500000	8.510180	4.821667	8.820000	44297.570984	0.730000	1.100000	1.320000	15	dgps
2536	49.514278	N	49° 30.856700' N	15.846907	E	15° 50.814400' E					""		596.500000	8.515260	4.653056	11.100000	44297.570995	0.730000	1.100000	1.320000	15	dgps
2537	49.514322	N	49° 30.859300' N	15.846918	E	15° 50.815100' E					""		596.600000	8.520157	4.866667	10.570000	44297.571007	0.730000	1.100000	1.320000	15	dgps
2538	49.514367	N	49° 30.862000' N	15.846927	E	15° 50.815600' E					""		596.900000	8.525202	4.836389	9.210000	44297.571019	0.730000	1.100000	1.320000	15	dgps
2539	49.514410	N	49° 30.864600' N	15.846935	E	15° 50.816100' E					""		597.000000	8.530064	4.811666	9.570000	44297.571030	0.730000	1.100000	1.320000	15	dgps
2540	49.514452	N	49° 30.867100' N	15.846948	E	15° 50.816900' E					""		597.100000	8.534801	4.728889	11.260000	44297.571042	0.730000	1.100000	1.320000	15	dgps
2541	49.514495	N	49° 30.869700' N	15.846962	E	15° 50.817700' E					""		597.300000	8.539720	4.700555	8.170000	44297.571053	0.730000	1.100000	1.320000	15	dgps
2542	49.514538	N	49° 30.872300' N	15.846973	E	15° 50.818400' E					""		597.400000	8.544617	4.867778	8.250000	44297.571065	0.730000	1.100000	1.320000	15	dgps
2543	49.514583	N	49° 30.875000' N	15.846985	E	15° 50.819100' E					""		597.500000	8.549697	4.890833	10.300000	44297.571076	0.730000	1.100000	1.320000	15	dgps
2544	49.514628	N	49° 30.877700' N	15.847000	E	15° 50.820000' E					""		597.500000	8.554822	5.050833	11.090000	44297.571088	0.730000	1.100000	1.320000	15	dgps
2545	49.514677	N	49° 30.880600' N	15.847015	E	15° 50.820900' E					""		597.700000	8.560311	5.518889	9.460000	44297.571100	0.730000	1.100000	1.320000	15	dgps
2546	49.514728	N	49° 30.883700' N	15.847028	E	15° 50.821700' E					""		597.900000	8.566143	5.670833	8.360000	44297.571111	0.730000	1.100000	1.320000	15	dgps
2547	49.514775	N	49° 30.886500' N	15.847043	E	15° 50.822600' E					""		597.900000	8.571450	5.160000	10.200000	44297.571123	0.730000	1.100000	1.320000	15	dgps
2548	49.514825	N	49° 30.889500' N	15.847058	E	15° 50.823500' E					""		597.900000	8.577120	5.523334	10.710000	44297.571134	0.730000	1.100000	1.320000	15	dgps
2549	49.514875	N	49° 30.892500' N	15.847075	E	15° 50.824500' E					""		598.000000	8.582815	5.666945	10.100000	44297.571146	0.730000	1.100000	1.320000	15	dgps
2550	49.514925	N	49° 30.895500' N	15.847088	E	15° 50.825300' E					""		598.100000	8.588464	5.647778	8.960000	44297.571157	0.650000	0.980000	1.170000	15	dgps
2551	49.514973	N	49° 30.898400' N	15.847102	E	15° 50.826100' E					""		598.000000	8.593930	5.238056	8.150000	44297.571169	0.650000	0.980000	1.170000	15	dgps
2552	49.515022	N	49° 30.901300' N	15.847118	E	15° 50.827100' E					""		598.100000	8.599443	5.114722	13.690000	44297.571181	0.730000	1.100000	1.320000	15	dgps
2553	49.515070	N	49° 30.904200' N	15.847135	E	15° 50.828100' E					""		598.100000	8.604957	5.126111	12.770000	44297.571192	0.650000	0.980000	1.170000	15	dgps
2554	49.515118	N	49° 30.907100' N	15.847148	E	15° 50.828900' E					""		598.100000	8.610423	4.933333	10.210000	44297.571204	0.650000	0.980000	1.170000	15	dgps
2555	49.515167	N	49° 30.910000' N	15.847160	E	15° 50.829600' E					""		598.200000	8.615869	5.113056	7.750000	44297.571215	0.650000	0.980000	1.170000	15	dgps
2556	49.515213	N	49° 30.912800' N	15.847170	E	15° 50.830200' E					""		598.200000	8.621114	5.194167	7.760000	44297.571227	0.650000	0.980000	1.170000	15	dgps
2557	49.515257	N	49° 30.915400' N	15.847180	E	15° 50.830800' E					""		598.200000	8.625992	4.918056	10.980000	44297.571238	0.650000	0.980000	1.170000	15	dgps
2558	49.515302	N	49° 30.918100' N	15.847193	E	15° 50.831600' E					""		598.100000	8.631093	5.132778	11.020000	44297.571250	0.650000	0.980000	1.170000	15	dgps
2559	49.515347	N	49° 30.920800' N	15.847207	E	15° 50.832400' E					""		598.000000	8.636194	5.103055	9.460000	44297.571262	0.650000	0.980000	1.170000	15	dgps
2560	49.515393	N	49° 30.923600' N	15.847220	E	15° 50.833200' E					""		598.000000	8.641478	5.128611	10.120000	44297.571273	0.650000	0.980000	1.170000	15	dgps
2561	49.515440	N	49° 30.926400' N	15.847235	E	15° 50.834100' E					""		597.900000	8.646785	5.163889	11.570000	44297.571285	0.650000	0.980000	1.170000	15	dgps
2562	49.515483	N	49° 30.929000' N	15.847248	E	15° 50.834900' E					""		597.700000	8.651704	5.177778	9.290000	44297.571296	0.650000	0.980000	1.170000	15	dgps
2563	49.515532	N	49° 30.931900' N	15.847263	E	15° 50.835800' E					""		597.700000	8.657192	5.277778	11.040000	44297.571308	0.650000	0.980000	1.170000	15	dgps
2564	49.515578	N	49° 30.934700' N	15.847278	E	15° 50.836700' E					""		597.700000	8.662499	5.245278	10.610000	44297.571319	0.650000	0.980000	1.180000	15	dgps
2565	49.515623	N	49° 30.937400' N	15.847290	E	15° 50.837400' E					""		597.500000	8.667579	5.336945	9.150000	44297.571331	0.650000	0.980000	1.180000	15	dgps
2566	49.515673	N	49° 30.940400' N	15.847305	E	15° 50.838300' E					""		597.500000	8.673250	5.565000	9.910000	44297.571343	0.650000	0.980000	1.180000	15	dgps
2567	49.515725	N	49° 30.943500' N	15.847318	E	15° 50.839100' E					""		597.400000	8.679081	5.837778	9.370000	44297.571354	0.650000	0.980000	1.180000	15	dgps
